row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_03_BB_10mM.mzML Peak height,20260428_CVOL_Group_03_IAA_50uM.mzML Peak height,20260428_CVOL_Group_03_Pt_1A_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_1A_20m.mzML Peak height,20260428_CVOL_Group_03_Pt_1B_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_1B_20m.mzML Peak height,20260428_CVOL_Group_03_Pt_2A_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_2A_20m.mzML Peak height,20260428_CVOL_Group_03_Pt_2B_0m.mzML Peak height,20260428_CVOL_Group_03_Pt_2B_20m.mzML Peak height,20260428_CVOL_Group_03_QC_01.mzML Peak height,20260428_CVOL_Group_03_QC_02.mzML Peak height,20260428_CVOL_Group_03_QC_03.mzML Peak height,20260428_CVOL_Group_03_QC_04.mzML Peak height,20260428_CVOL_Group_03_QC_05.mzML Peak height,20260428_CVOL_Group_03_QC_06.mzML Peak height,20260428_CVOL_Group_03_bl.mzML Peak height,20260428_CVOL_Group_03_wt_1A_0m.mzML Peak height,20260428_CVOL_Group_03_wt_1A_20m.mzML Peak height,20260428_CVOL_Group_03_wt_1B_0m.mzML Peak height,20260428_CVOL_Group_03_wt_1B_20m.mzML Peak height,20260428_CVOL_Group_03_wt_2A_0m.mzML Peak height,20260428_CVOL_Group_03_wt_2A_20m.mzML Peak height,20260428_CVOL_Group_03_wt_2B_0m.mzML Peak height,20260428_CVOL_Group_03_wt_2B_20m.mzML Peak height,20260428_CVOL_bk_mapp_pre_01.mzML Peak height,
542,362.92627978738705,5.8436103,,,,,,,,,,,566153.25,0,1554047.2,1505596.9,1423404.8,1413619.1,1467817.8,1319032.2,1442590.2,1415539.0,2612908.8,2402133.2,2364118.8,2562699.2,2551046.0,2661687.5,631863.0,906349.0,1207495.1,732408.06,1295958.2,1154682.8,1312886.4,1562543.9,1126428.1,0,
543,702.863926617911,5.8447347,,,,,,,,,,,556203.75,0,807870.25,866109.2,832014.75,688530.56,846793.3,768648.0,822880.1,796972.5,938134.1,869735.44,935090.4,945329.2,1140576.6,927790.5,639664.9,761434.75,696160.5,624158.0,813086.44,739118.94,772725.8,842778.94,723229.9,0,
544,634.876417240562,5.843317,,,,,,,,,,,572937.25,596310.2,947605.44,938608.1,913851.6,819188.6,965481.0,856639.1,886159.6,887634.06,1139626.9,1033454.44,1169309.0,1089039.0,1067669.1,1213539.5,659554.75,779335.6,836727.7,672090.5,874239.56,878794.1,877346.7,992838.7,816147.94,0,
545,158.96407967021318,5.842617,,,,,,,,,,,0,0,1729520.2,1624634.9,1417959.9,1506090.8,1531425.5,1408568.2,1530541.9,1442725.4,2621449.8,2262582.2,2341469.5,2710909.8,2926225.0,2543175.2,0,838754.1,1287416.6,0,1346330.4,1100292.5,1244447.1,1509309.6,1094970.2,0,
546,282.1546978050289,5.891229,,,,,,,,,,,0,0,910077.8,831685.1,873721.9,811929.0,880176.6,1017501.25,1036510.06,893900.2,1822933.5,1840884.4,1560679.1,1660636.2,1614842.0,1474610.8,0,0,994758.9,0,911866.7,0,670986.0,937756.94,629460.56,0,
547,586.3598623816189,5.9348826,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,814700.6,857957.44,901788.0,836973.6,810214.1,817214.94,0,0,0,0,0,0,0,0,0,0,
548,156.04210934747672,5.9346347,,,,,,,,,,,1.425735E7,0,2351035.8,2333782.5,2531397.5,2556726.5,2496712.8,2274374.8,2600388.2,2536792.0,3103401.2,3292333.5,3370854.8,3311705.2,3349314.5,3054877.0,0,1806680.6,2397017.5,1514737.1,2263099.2,2615358.8,2547188.0,2878399.5,2466610.0,0,
549,411.2678922965697,5.952506,,,,,,,,,,,0,0,0,0,577411.7,0,0,0,0,0,714527.9,802017.4,860609.6,806140.06,815764.8,825743.3,0,0,0,0,0,0,0,0,0,0,
550,235.16512265401664,5.982765,,,,,,,,,,,1.717953E7,0,1097880.2,874974.25,865167.2,0,1290009.0,0,2087955.1,2006822.4,5599951.5,4725455.5,3417905.2,3176710.0,4855263.5,4345149.0,0,0,0,0,0,0,1733702.2,0,0,0,
551,713.0674986881799,5.9826956,,,,,,,,,,,1536197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
552,205.06832363739142,6.0347486,,,,,,,,,,,0,0,7612401.0,3791779.2,3269204.8,3194655.2,3854095.5,1.064078E7,7333265.5,3046382.8,5962738.5,4508755.0,1.7055694E7,1.9706332E7,1.3864311E7,3675685.8,0,3810351.2,8792174.0,3512373.8,7483731.0,5728834.5,2664187.8,3156057.5,7355862.0,0,
553,120.09068619507636,6.017379,,,,,,,,,,,1471461.6,0,0,0,0,0,0,0,0,0,721461.44,760818.94,691542.4,774030.8,663933.9,647835.7,0,0,0,0,0,0,0,0,0,0,
554,196.06378389974472,6.0353026,,,,,,,,,,,795938.94,0,1003683.56,1087261.0,945485.44,1189723.4,1015848.44,1028636.75,910376.25,1003106.7,1526569.6,1648862.6,1639831.9,1475456.0,1285179.9,1312063.4,0,706110.44,1042187.4,629166.44,1025441.4,0,898515.44,974541.5,903709.3,0,
555,129.05473405825649,6.0599084,,,,,,,,,,,0,0,607232.06,813736.2,603366.25,880663.9,743762.7,795648.0,0,710508.4,1348825.1,1183682.8,1204569.5,1389541.9,934714.8,852871.44,0,0,766873.4,0,577162.4,0,674361.1,696270.6,562657.75,0,
556,147.06516157136159,6.0595074,,,,,,,,,,,0,0,0,776694.4,0,702862.4,594276.25,636078.94,0,655869.75,1060484.6,1003593.9,1109065.0,1134985.2,830689.56,712821.6,0,0,0,0,0,0,531925.6,0,0,0,
557,165.07579032124303,6.0613112,,,,,,,,,,,0,0,865235.9,1135676.6,857528.56,1104286.8,966115.0,1053758.4,928462.4,992146.6,1786810.0,1561369.6,1542845.1,1883859.4,1297671.5,1118777.9,0,558154.7,1049711.0,0,807856.25,694462.25,937043.75,974311.9,768428.44,0,
558,183.0863331145895,6.060606,,,,,,,,,,,0,0,2542148.0,3487285.8,2576240.0,3437225.2,2902298.8,3164052.2,2586711.5,3088549.5,5685627.5,4924155.0,4978950.0,5821913.0,4018540.2,3433501.5,0,1707211.4,2956865.0,1496685.0,2410286.0,2084286.8,2870008.0,2901213.8,2522903.2,0,
559,506.3341425489047,6.0676537,,,,,,,,,,,0,0,0,0,0,679463.9,0,0,0,0,1088742.0,981851.9,1017626.9,1029976.56,920324.06,916842.06,0,0,0,0,0,0,0,0,0,0,
560,294.1546340856504,6.070807,,,,,,,,,,,0,0,0,966671.6,0,1199498.4,0,877187.9,0,1122057.6,2478963.0,2418964.8,2296539.0,2333994.2,1978555.4,1997632.8,0,0,1697144.6,0,1706511.9,1374151.0,2402328.0,2354933.5,2208915.5,0,
561,205.06831754399747,6.0710073,,,,,,,,,,,0,0,7029469.5,1.0567783E7,7272112.5,1.2078552E7,8036268.0,9059164.0,6866207.5,9421671.0,1.8915912E7,1.7561656E7,1.7108208E7,1.8718198E7,1.4612529E7,1.4362526E7,0,3526178.8,7959917.5,3433762.8,7584354.0,5647432.5,8778068.0,9009490.0,7304293.0,0,
562,235.16520923862598,6.103863,,,,,,,,,,,1.4995739E7,0,1547851.6,1702414.0,1675980.5,1799590.2,1918346.2,1748730.9,1565629.2,2093906.1,5588482.0,5320182.5,5055238.0,5513101.0,5262279.5,4512291.5,0,0,1724895.8,0,1702224.6,1217540.9,1720200.2,2271982.5,1166358.5,0,
563,257.14713886516404,6.1739197,,,,,,,,,,,2043816.5,0,0,0,0,0,2597633.8,0,0,0,0,0,0,0,0,0,0,0,0,1394072.4,0,0,0,0,2683882.0,0,
564,411.2678933288271,6.133682,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,762312.7,818141.7,780190.6,777855.94,732631.7,663256.2,0,0,0,0,0,0,0,0,0,0,
565,205.06833054022945,6.165857,,,,,,,,,,,0,0,1976386.6,1752654.0,2116057.2,2067402.4,1805469.5,1899307.1,2029287.4,2036949.9,2001608.5,2014540.6,1992888.1,2205277.5,2082380.0,1822436.2,0,1404502.8,2198817.5,1230323.9,2156225.5,1338609.9,1561936.0,1693711.8,1390465.0,0,
566,156.04210145878602,6.234168,,,,,,,,,,,1641463.0,0,1323717.9,1321097.8,1331272.1,1289967.0,1132265.9,1315412.6,1345511.1,1420730.5,1458514.6,1397922.8,1363211.8,1325624.9,1495459.6,1434184.5,0,1024241.5,1309584.5,979433.1,1180540.1,1351805.1,1308517.1,1427053.4,1334404.5,0,
567,367.12109959874863,6.21305,,,,,,,,,,,0,0,1357822.5,1410255.8,1391350.4,1438741.5,1262746.1,1189558.0,1231532.0,1316567.5,2944386.8,3143950.8,2941902.5,3169656.5,2740754.0,2810327.8,0,736273.2,1375067.0,0,1337786.4,829567.25,1069859.8,1321842.0,853650.9,0,
568,140.06818050581123,6.219118,,,,,,,,,,,6671556.5,565224.75,7465522.0,7684242.5,8100406.0,7937160.0,7207821.0,8165701.5,8024855.0,8021266.5,8988246.0,9594696.0,8801788.0,8663931.0,8803370.0,9212286.0,0,5893873.5,7903179.5,5382511.0,7783583.5,6966635.5,7467013.0,8219833.5,7335686.5,0,
569,257.14714567252395,6.2180095,,,,,,,,,,,2162776.5,0,2769171.5,2917635.8,3072188.5,2824750.8,2893411.5,2869674.5,3123965.2,3139222.0,3721418.0,3677450.2,3409754.5,3443080.2,3553703.2,4015478.0,0,1792989.5,3040497.5,1379009.9,2813261.2,2779707.0,2997598.2,3585497.2,2829859.8,0,
570,156.04210257746877,6.2477956,,,,,,,,,,,3612667.5,0,1323717.9,1321097.8,1289648.2,1289967.0,1155598.2,1334804.0,1314258.1,1291534.8,1360099.9,1297220.2,1352173.4,1347478.9,1498322.9,1344556.2,0,1064829.9,1309584.5,986096.5,1180540.1,1351805.1,1314887.9,1403176.4,1334404.5,0,
571,466.8022605028058,6.30027,,,,,,,,,,,0,0,643696.9,619599.3,635708.25,0,0,0,0,0,912673.94,898415.9,894108.44,864852.8,962061.7,843760.44,0,0,0,0,0,0,0,546515.3,0,0,
572,209.0954970820498,6.299171,,,,,,,,,,,4682491.5,0,955410.4,945832.94,1199356.0,1027890.3,1053421.2,1051131.2,952255.94,1109047.0,1886958.4,1789352.9,1625336.6,1723336.4,1838316.5,1571902.2,0,0,1016015.6,0,943883.5,881707.5,1115491.5,1214598.2,1008530.7,0,
573,326.1743349448354,6.301112,,,,,,,,,,,1734953.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
574,639.3845510296225,6.373376,,,,,,,,,,,0,0,1365589.9,1360139.0,1539516.0,1311652.8,1409887.1,1298584.6,1387991.5,1446766.6,2717660.5,2363968.5,2437071.5,2219733.5,2200596.8,2307772.8,0,0,1439879.8,0,1275360.4,990337.3,1078683.8,1398911.8,1028720.1,0,
575,353.1418439123004,6.407959,,,,,,,,,,,0,0,727339.94,702517.25,725068.44,770968.25,802732.4,671571.0,618671.3,686508.9,1471569.8,1394713.0,1341643.2,1359391.2,1284109.6,1251512.9,0,0,782176.2,0,720764.2,0,0,588272.4,0,0,
576,183.08631984645683,6.4302573,,,,,,,,,,,0,0,781795.3,988917.8,820133.2,1019652.6,937835.1,730928.0,714579.5,885094.25,1165078.2,1336952.0,1285711.8,1292200.4,1065772.5,1180744.5,0,0,823170.9,0,771833.7,807430.0,736355.6,856911.06,749172.1,0,
577,484.20040037277806,6.432803,,,,,,,,,,,0,0,814386.56,980835.1,963982.8,1059715.5,998089.5,881786.1,815097.5,1005474.56,1822766.8,1787679.4,1717148.2,1603310.4,1725906.5,1635468.2,0,0,983619.56,0,898226.9,0,845140.25,932641.7,0,0,
578,367.1210987694197,6.4344525,,,,,,,,,,,0,0,1.0209663E7,1.1397916E7,1.0039241E7,1.1757917E7,1.1316801E7,1.0707529E7,0,1.1581591E7,2.4386544E7,2.3263384E7,2.1296994E7,2.033758E7,2.0749436E7,2.1478776E7,0,5339684.5,1.252726E7,3799406.0,1.0786861E7,6287271.0,8303252.0,1.0121599E7,6701255.0,0,
579,383.0950507674504,6.4358163,,,,,,,,,,,0,0,623486.4,700665.2,0,775783.2,0,0,0,0,1430854.0,1466862.9,1320697.8,1251373.8,1249278.2,1349146.1,0,0,839883.3,0,620323.44,0,0,684325.2,0,0,
580,156.04210768698013,6.388511,,,,,,,,,,,4413732.5,0,1196253.8,1180843.9,1070332.6,1082513.5,1146399.0,1169868.4,1140882.2,1092566.9,1154589.6,1118918.0,1258772.0,1169266.8,1237292.5,1169154.5,0,931087.7,1176528.9,865067.4,1164033.0,1195247.8,1121730.1,1287701.8,1275929.2,0,
581,365.10591737596707,6.4567604,,,,,,,,,,,0,0,618956.44,1279942.6,820223.06,1202485.0,933322.0,1401490.2,1244727.8,1501758.2,4282269.5,3725298.8,3720653.2,3304017.2,3907074.5,4504421.5,0,1175243.1,1585138.1,0,1573471.8,977615.1,1226775.6,1533059.1,1187467.9,0,
582,140.06818203729497,6.4423037,,,,,,,,,,,1.0510763E7,0,6609066.5,6238938.0,7438649.0,6379245.0,7938069.5,6503494.0,8619585.0,6748598.5,8280834.5,7835521.5,7862301.0,8049490.0,7653553.0,7499666.0,0,5292448.0,6637176.0,4420217.0,6363327.5,8145168.5,6223102.0,0,6198896.5,0,
583,489.823107088525,6.47991,,,,,,,,,,,0,0,903524.25,717739.5,675477.9,749908.2,914173.94,655986.3,780415.0,678612.4,1319208.1,1418775.9,1180910.0,1186614.8,1022270.8,1245085.8,0,0,0,0,0,0,0,618930.5,0,0,
584,434.28889159252543,6.462967,,,,,,,,,,,0,0,0,721152.5,0,583355.25,606500.4,0,584977.94,0,1087769.6,1379828.5,1213338.9,1144542.2,981920.5,970378.9,0,0,0,0,0,0,0,554075.8,0,0,
585,496.830974761038,6.463283,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,792162.7,808351.9,854745.06,707229.0,643495.44,697053.06,0,0,0,0,0,0,0,0,0,0,
586,442.2862143975356,6.481528,,,,,,,,,,,0,0,618417.44,0,0,0,0,0,0,0,981048.44,1067495.5,1219372.4,935066.8,916930.4,824799.25,0,0,0,0,0,0,0,0,0,0,
587,531.1235865786848,6.486892,,,,,,,,,,,3633705.8,0,4575936.0,3423616.5,3742779.8,3329788.8,4809685.5,4194712.5,5196595.0,3710119.2,2865775.8,2791961.0,3392710.5,3048030.0,3200880.0,3781719.2,0,5272114.0,3524973.8,6626356.0,5666779.0,3945315.8,4300938.5,3233925.0,2901103.8,0,
588,277.0618389019987,6.4827614,,,,,,,,,,,1.4124821E7,0,7360660.0,6964792.0,5451527.5,3428748.0,5270846.0,3644721.0,5303190.5,5985470.0,4596831.0,8578882.0,5417543.0,4444154.0,4135074.2,6444845.5,0,6033009.5,5412511.5,7358770.5,4710163.5,5826776.0,7908693.5,6013775.5,6110905.0,0,
589,753.2586908354325,6.5055466,,,,,,,,,,,3431766.5,0,1801246.8,2303800.2,1692149.1,1396288.8,1951172.2,1753861.1,0,1940090.8,1388776.2,2149987.8,1670630.2,2139186.2,0,1791214.8,0,1470585.8,1244177.0,2125367.0,1899649.1,1602538.2,0,0,1988979.1,0,
590,261.0877228215837,6.4902163,,,,,,,,,,,3.528135E7,0,4.884652E7,4.4345908E7,3.745331E7,3.5383916E7,4.507707E7,4.1670856E7,3.9856716E7,3.988207E7,3.273599E7,4.4092736E7,3.2916924E7,4.197458E7,3.737537E7,4.1891044E7,0,4.921852E7,4.057596E7,6.126228E7,3.897664E7,4.371261E7,4.543802E7,3.8699092E7,4.3572196E7,0,
591,356.18481246422334,6.493605,,,,,,,,,,,1.7079216E7,0,5761477.0,5721920.0,4000759.5,4630489.0,5738391.0,5761795.5,5397576.0,5444188.0,6579332.0,8518860.0,6553859.0,7150287.0,6922405.0,6818759.0,0,4020282.0,4382512.0,4556626.5,6971686.0,5635482.0,5843477.5,5072903.0,6456332.0,0,
592,499.18638661469794,6.490257,,,,,,,,,,,2.5936272E7,0,3.4536476E7,3.6450616E7,2.7172786E7,2.5951312E7,3.572165E7,3.1945478E7,3.1558258E7,3.1079584E7,2.3641232E7,3.672123E7,2.5417616E7,3.1769134E7,2.6751578E7,2.799108E7,0,5.142897E7,2.8260498E7,5.922401E7,4.9377988E7,3.2035104E7,3.8004016E7,3.2860368E7,3.6046924E7,0,
593,737.2852055275324,6.500766,,,,,,,,,,,3.2668882E7,0,4.494135E7,5.9346036E7,4.3539304E7,3.7164916E7,5.2676624E7,4.383235E7,4.5896324E7,4.6884052E7,3.1811878E7,4.5483624E7,3.4419588E7,5.09354E7,3.6519132E7,4.091359E7,0,5.788886E7,3.5065124E7,6.1163276E7,4.493485E7,4.2280412E7,6.2505732E7,3.8769844E7,4.929918E7,0,
594,284.1636232517049,6.5013394,,,,,,,,,,,2385086.8,0,2751431.8,3073358.0,2534487.8,2579561.8,2242505.2,3466801.2,2807090.8,2762295.8,2334178.2,2974303.5,2258526.8,2045862.9,2402665.0,2358330.8,0,3475124.8,2518482.8,0,2652005.5,3106814.8,3188934.5,2528587.8,3553508.8,0,
595,975.3835810563199,6.5130954,,,,,,,,,,,2.3161498E7,0,2.887394E7,2.542913E7,2.8338622E7,2.2940922E7,3.391163E7,2.9166262E7,2.3240196E7,2.4300512E7,1.9257324E7,2.758898E7,1.968055E7,2.5313164E7,0,2.8699746E7,0,4.168951E7,2.445096E7,4.1348972E7,2.6146106E7,2.8017154E7,3.4118784E7,2.9066606E7,2.919384E7,0,
596,240.02140621582504,6.52331,,,,,,,,,,,0,0,0,0,0,5711900.0,0,0,0,0,0,0,0,1.2626682E7,0,0,0,0,0,0,0,0,0,0,0,0,
597,238.19696092754185,6.540326,,,,,,,,,,,1.0618959E7,0,0,0,0,0,7278639.0,0,7396702.5,0,0,0,0,0,0,0,0,0,0,0,1.3365149E7,0,0,0,0,0,
598,474.62726032326674,6.5298057,,,,,,,,,,,0,0,0,1981122.8,0,0,0,0,0,0,0,3448995.5,0,0,0,0,0,0,2358622.0,0,2676323.8,2009730.5,0,0,0,0,
599,242.1038464233039,6.530867,,,,,,,,,,,1.4278431E7,0,9580141.0,9924135.0,9164245.0,8961856.0,1.0005734E7,1.0387647E7,1.0578148E7,9907965.0,1.1282275E7,1.1015739E7,1.240669E7,1.2603307E7,1.047173E7,1.1000977E7,0,8922215.0,9444741.0,6599936.5,9355699.0,9291974.0,1.0282341E7,1.1785868E7,8617657.0,0,
600,239.10570342446303,6.5305476,,,,,,,,,,,3.8424435E9,705221.06,2.6486925E9,2.709709E9,2.5803366E9,2.5415096E9,2.603744E9,2.7827543E9,2.9029448E9,2.6315825E9,2.9313152E9,3.1610765E9,3.2357217E9,3.3648814E9,3.0765294E9,3.0725076E9,0,2.2280374E9,2.5394058E9,1.7724502E9,2.6100037E9,2.4218998E9,2.5803738E9,2.9332598E9,2.4354412E9,0,
601,1193.0001630862782,6.5344734,,,,,,,,,,,1.5496953E7,0,5667025.0,5360999.5,5616250.0,5501980.5,5030549.0,6392329.5,6204218.0,6543782.5,8334349.0,1.0971925E7,9098166.0,1.0688507E7,7989809.0,9604743.0,0,4170929.5,6095560.0,2539217.8,5541315.0,5534911.0,6087166.0,7804629.5,5426776.5,0,
602,152.03698028497288,6.531745,,,,,,,,,,,4660106.0,0,2252151.8,2384195.0,2300150.2,2298483.8,2183988.2,2172500.8,2479287.0,1962073.0,2946423.5,2743979.2,2744598.0,3430853.0,2794503.0,2641882.5,0,1594670.4,2090658.6,1190382.2,2300647.8,1809890.8,2197404.0,2840553.5,1629160.2,0,
603,1073.4506679462863,6.533664,,,,,,,,,,,3.9043544E7,0,1.3270507E7,1.2190999E7,1.2704379E7,1.0712645E7,1.1179128E7,1.4037649E7,1.4477236E7,1.2463702E7,1.5510756E7,2.2835166E7,1.9850998E7,1.9885428E7,1.9585914E7,1.9662968E7,0,8065583.5,1.1691705E7,5934911.0,1.1094992E7,1.0553559E7,1.4067053E7,1.572271E7,1.1907874E7,0,
604,1430.5988443208248,6.531853,,,,,,,,,,,1.6049272E7,0,4839812.5,5163893.0,5477943.0,4568749.0,4141784.8,4763136.0,5031802.5,5754482.5,6597555.5,8501467.0,7817950.5,7962612.0,8124798.0,8630312.0,0,3343471.0,5007467.0,1878449.2,5611399.0,3759814.8,6102311.0,5973957.0,4729965.0,0,
605,1192.165156909755,6.5324316,,,,,,,,,,,9270970.0,0,2523146.5,2212769.0,2468737.2,2070382.9,2354303.2,2889158.5,2589874.8,3386572.5,3010496.0,3038456.2,3496935.5,3652525.5,3772126.5,3806220.0,0,956701.8,2070307.5,1238653.9,1835054.1,2674673.0,2470078.8,3664322.2,2124160.0,0,
606,1430.0992078948743,6.5331964,,,,,,,,,,,6652021.0,0,2575036.2,2428416.2,3129178.5,2727626.2,2220969.5,2748070.0,2591298.0,3282400.8,2840099.0,5192242.0,4436924.0,4908307.0,3618261.2,4461471.0,0,1630556.2,2345726.0,793493.25,2577465.8,2651793.8,3018842.2,2833225.8,2554212.5,0,
607,477.20447599710803,6.5326314,,,,,,,,,,,2.9770785E9,0,1.281991E9,1.3553828E9,1.2819635E9,1.2026326E9,1.2287286E9,1.4261458E9,1.4917389E9,1.320715E9,1.6619459E9,1.9117216E9,1.959193E9,2.0261587E9,1.843133E9,1.8538314E9,0,9.6694586E8,1.2201334E9,6.9245344E8,1.2771037E9,1.1404017E9,1.2509814E9,1.5941075E9,1.1256685E9,0,
608,1431.5982424610943,6.531742,,,,,,,,,,,8809191.0,0,2306058.8,3563259.5,2840974.0,2590870.2,2487704.8,3245031.5,3847151.2,3082129.0,3515442.8,5836512.0,4614686.0,5080801.0,3986714.8,5027641.0,0,2105416.2,2653583.8,1663388.8,2979931.5,2599456.2,2810439.8,3169255.0,2654102.5,0,
609,1191.4995105001915,6.532672,,,,,,,,,,,4.1242012E7,0,1.2438087E7,1.381053E7,1.3608214E7,1.1910322E7,1.1738822E7,1.4533588E7,1.4475304E7,1.377606E7,1.701874E7,2.205094E7,2.151514E7,2.1418394E7,2.0881362E7,2.1993844E7,0,9848229.0,1.2559042E7,6482888.0,1.2031354E7,1.0715083E7,1.3344495E7,1.8292382E7,1.1387367E7,0,
610,1351.2325284023125,6.5324636,,,,,,,,,,,7329757.0,0,2011715.2,1666072.8,2045798.1,1927102.9,1380465.9,0,2347047.2,2499260.0,3220599.5,3146955.8,2922749.2,3470781.8,3226290.2,3596179.2,0,1824174.9,2551810.5,0,1681518.2,1560686.6,1635526.1,2923044.8,1765405.8,0,
611,1193.4998225959305,6.5327353,,,,,,,,,,,1.5510277E7,0,5004177.0,5121284.5,7236170.5,6179721.0,5224354.5,6924368.5,6475316.0,7378419.0,7253142.5,8594450.0,9468580.0,9021174.0,7831636.0,9151991.0,0,4240553.0,5517058.5,3020477.8,6029222.0,4756290.5,6139105.0,7174173.0,4885389.0,0,
612,715.3029012594794,6.533557,,,,,,,,,,,4.7637642E8,0,1.7753429E8,1.9629466E8,1.9864496E8,1.6860378E8,1.7614611E8,2.0660042E8,2.062162E8,1.9083968E8,2.480186E8,3.103923E8,2.9839094E8,3.1094038E8,2.708356E8,3.0720963E8,0,1.4073448E8,1.800657E8,9.3218584E7,1.8125614E8,1.5810182E8,1.7846563E8,2.4309518E8,1.6398434E8,0,
613,953.4012423857375,6.5335727,,,,,,,,,,,1.8325397E8,0,5.940879E7,6.5087584E7,7.129699E7,5.763989E7,6.004203E7,7.188899E7,7.328036E7,6.7040104E7,8.9811336E7,1.0964325E8,1.0430794E8,1.0717697E8,9.357177E7,1.099554E8,0,4.8534504E7,6.1477144E7,3.0612164E7,6.2500556E7,5.3154508E7,6.291583E7,8.661367E7,5.9181244E7,0,
614,1072.4502624927395,6.5335984,,,,,,,,,,,4.3888476E7,0,1.3379861E7,1.3123543E7,1.5692401E7,1.3315024E7,1.2050284E7,1.4439965E7,1.5309111E7,1.3755379E7,1.8981248E7,2.3368658E7,2.2344218E7,2.1426806E7,2.0392584E7,2.2232496E7,0,1.0349848E7,1.3140779E7,5877364.5,1.3268322E7,1.0413827E7,1.3216722E7,1.6822902E7,1.230419E7,0,
615,1192.50027885801,6.5336003,,,,,,,,,,,4.1010744E7,0,1.1806256E7,1.249295E7,1.312585E7,1.2075341E7,1.2124622E7,1.4493921E7,1.4469196E7,1.2925162E7,1.6573753E7,1.9253076E7,2.1232972E7,1.8484736E7,1.7942426E7,2.1380502E7,0,8744953.0,1.1608228E7,5585768.0,1.1682219E7,1.0158904E7,1.0891954E7,1.6778968E7,1.1258761E7,0,
616,1192.0006578003145,6.5345054,,,,,,,,,,,2.5889604E7,0,8248332.0,8917798.0,9413616.0,6974467.0,6892616.0,9197964.0,1.0133849E7,9816624.0,1.2604291E7,1.4743828E7,1.2534929E7,1.2936885E7,1.2590818E7,1.4270335E7,0,6226558.5,7000362.5,3983209.5,7753796.0,7078873.5,8785516.0,1.0580159E7,7002810.5,0,
617,240.0197390774766,6.5304303,,,,,,,,,,,1.0524906E7,0,5555230.5,0,0,0,6505012.5,5873925.5,0,0,0,0,0,9583316.0,0,0,0,0,0,0,1.324469E7,0,0,4070750.2,0,0,
618,479.7819432441667,6.5297723,,,,,,,,,,,0,0,0,3227400.0,0,0,2736374.8,0,0,0,0,0,0,0,0,0,0,0,2015418.6,0,4363963.5,3062200.8,0,0,0,0,
619,1311.0500270119671,6.5353312,,,,,,,,,,,1.374981E7,0,4283826.0,4814386.0,5092746.0,4457605.5,4178876.8,5715383.5,5446344.0,4527544.0,6989228.5,8182782.0,7236216.5,7816978.5,6995138.5,7936496.0,0,3455175.0,4633276.0,1825181.9,4411987.0,4428441.0,5090760.5,6109131.5,4459372.5,0,
620,1271.532710063167,6.5352783,,,,,,,,,,,8113571.0,0,2179144.2,2537568.5,2988623.5,2428150.8,2587391.0,2302640.0,2755386.5,2557854.8,2980382.2,4422430.5,3028307.8,3790015.8,3122849.5,3926684.5,0,1671648.8,1807075.4,1361088.9,2729745.5,2088815.6,2327249.2,2628178.8,2247213.0,0,
621,1350.8985085318566,6.5345473,,,,,,,,,,,8295482.5,0,1733089.5,1846451.9,1793232.2,1452927.6,1730706.2,2346954.8,2129286.2,2391268.5,2537071.2,2862281.5,2884652.0,3003545.2,2767098.8,3147359.5,0,926343.9,2868609.8,0,1673609.8,1680552.2,2222946.0,2478111.8,0,0,
622,955.400428869455,6.5345154,,,,,,,,,,,4.644048E7,0,1.548682E7,1.6551434E7,1.7676566E7,1.4251967E7,1.5740695E7,1.7961546E7,1.8658066E7,1.6485763E7,2.1135134E7,2.8844358E7,2.6468198E7,2.663196E7,2.4230458E7,2.9397762E7,0,1.2711746E7,1.5368135E7,7200423.0,1.4474138E7,1.3962352E7,1.589862E7,2.1541168E7,1.544932E7,0,
623,1271.8661149544866,6.5358815,,,,,,,,,,,8534714.0,0,2419675.2,2389903.5,2950753.5,2515890.0,1973021.2,2567875.8,2352088.2,2667459.2,2528166.2,2981172.2,3472894.8,3774333.0,3678792.0,3780525.5,0,1758515.9,2283605.5,753698.1,2326073.0,1567138.9,2425769.8,2463962.8,2066046.6,0,
624,1310.5486229736807,6.534039,,,,,,,,,,,1.3825995E7,0,4211137.5,3661943.8,4063386.0,4672607.0,3843582.0,4256716.0,4333384.5,4068461.0,5255788.5,6503828.0,6778266.0,5772178.5,6335686.0,7517283.5,0,3090702.8,4447120.5,1783513.5,4503701.5,3330420.8,4736873.0,6009743.5,3432216.5,0,
