row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_03_BB_10mM.mzML Peak height,20260424_CVOL_Group_03_IAA_50uM.mzML Peak height,20260424_CVOL_Group_03_Pt_1A_0m.mzML Peak height,20260424_CVOL_Group_03_Pt_1A_20m.mzML Peak height,20260424_CVOL_Group_03_Pt_1B_0m.mzML Peak height,20260424_CVOL_Group_03_Pt_1B_20m.mzML Peak height,20260424_CVOL_Group_03_Pt_2A_0m.mzML Peak height,20260424_CVOL_Group_03_Pt_2A_20m.mzML Peak height,20260424_CVOL_Group_03_Pt_2B_0m.mzML Peak height,20260424_CVOL_Group_03_Pt_2B_20m.mzML Peak height,20260424_CVOL_Group_03_QC_01.mzML Peak height,20260424_CVOL_Group_03_QC_02.mzML Peak height,20260424_CVOL_Group_03_QC_03.mzML Peak height,20260424_CVOL_Group_03_QC_04.mzML Peak height,20260424_CVOL_Group_03_QC_05.mzML Peak height,20260424_CVOL_Group_03_QC_06.mzML Peak height,20260424_CVOL_Group_03_bl.mzML Peak height,20260424_CVOL_Group_03_wt_1A_0m.mzML Peak height,20260424_CVOL_Group_03_wt_1A_20m.mzML Peak height,20260424_CVOL_Group_03_wt_1B_0m.mzML Peak height,20260424_CVOL_Group_03_wt_1B_20m.mzML Peak height,20260424_CVOL_Group_03_wt_2A_0m.mzML Peak height,20260424_CVOL_Group_03_wt_2A_20m.mzML Peak height,20260424_CVOL_Group_03_wt_2B_0m.mzML Peak height,20260424_CVOL_Group_03_wt_2B_20m.mzML Peak height,20260424_CVOL_bk_mapp_05.mzML Peak height,
647,437.19346817837857,6.592667,,,,,,,,,,,2180879.2,4520929.5,0,334254.72,243498.44,0,267100.4,242773.64,0,335354.38,0,0,0,0,0,0,1.3038711E7,322014.12,296961.78,317364.53,0,301471.38,273463.3,0,267383.94,0,
648,453.16742708803514,6.5930824,,,,,,,,,,,907324.25,1688358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241098.5,0,0,0,0,0,0,0,0,0,
649,851.397826662152,6.592689,,,,,,,,,,,0,412731.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792928.9,0,0,0,0,0,0,0,0,0,
650,318.2402796639489,6.639706,,,,,,,,,,,792210.56,1328452.9,505497.22,652286.7,627460.1,522008.75,611198.0,687036.94,782046.1,631768.0,0,0,0,0,0,0,1769111.9,903153.94,696818.6,861468.44,610293.44,778759.1,643397.4,638123.4,745537.6,0,
651,278.24788102727734,6.639946,,,,,,,,,,,781073.06,1287254.6,504920.2,646138.4,610935.1,510413.3,581223.6,664084.1,744669.2,616771.9,0,0,0,0,0,0,2027876.6,919015.4,664418.06,842131.1,579916.5,778408.8,617753.25,645177.06,693469.8,0,
652,288.2532558011478,6.662827,,,,,,,,,,,1812371.5,537821.06,685002.8,532362.3,659470.06,593361.7,632684.56,618665.25,606197.3,702511.06,546707.25,500336.1,520590.1,502458.94,542540.44,500339.66,600677.8,647563.2,625478.1,676489.9,635601.0,644496.3,559004.2,645451.8,653064.8,621151.94,
653,310.23514283342763,6.6643677,,,,,,,,,,,1031534.06,339510.25,396477.34,341230.75,434292.06,395787.03,405895.9,398039.06,352868.94,408274.94,323854.62,324808.38,302849.9,320596.34,376733.4,331322.06,332770.4,367122.53,454799.6,388827.03,373012.8,406321.47,313389.38,380184.5,396121.34,361461.8,
654,337.10448044360413,6.675365,,,,,,,,,,,236448.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236888.94,324734.06,
655,278.24788468188615,6.724267,,,,,,,,,,,1292009.5,2133151.8,1086687.0,1330896.4,1079851.5,1025223.44,1046063.44,1225085.5,1385835.1,1314979.1,0,0,0,0,0,0,3539812.2,1678790.1,1326238.2,1581285.4,1189840.0,1498042.6,1055525.4,1199790.2,1395476.0,0,
656,318.2402857331607,6.7245054,,,,,,,,,,,1158590.0,1894793.4,1033539.2,1301554.6,1030775.2,971651.8,955186.06,1148948.4,1213222.1,1225968.1,0,0,0,0,0,0,2821179.5,1496386.6,1227783.2,1452846.8,1090815.2,1388053.0,966041.3,1111413.9,1277931.9,0,
657,316.32093030944276,6.7659087,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456127.44,
658,183.08635333005995,6.7831917,,,,,,,,,,,225406.61,410347.34,367770.53,501785.12,355885.38,433178.34,440648.47,392771.0,356522.56,339964.34,0,342157.72,469827.66,566430.25,451961.12,442076.6,0,337209.06,347317.4,393497.0,376534.34,373245.34,376613.47,300640.53,330916.62,0,
659,453.1674976180579,6.7720876,,,,,,,,,,,283504.2,437374.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025569.0,0,0,0,0,0,0,0,0,0,
660,437.193560567118,6.7695985,,,,,,,,,,,574189.6,810955.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6157536.0,0,0,0,0,0,0,0,0,0,
661,460.26940147353554,6.7715187,,,,,,,,,,,637019.75,965005.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6359554.5,0,0,0,0,0,0,0,0,0,
662,432.23842245651696,6.7719674,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246077.2,0,0,0,0,0,0,0,0,0,
663,415.21150277420344,6.774008,,,,,,,,,,,392172.97,584017.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4886601.0,0,0,0,0,0,0,0,0,0,
664,318.2402851731205,6.7868614,,,,,,,,,,,1186998.8,1225650.8,655672.94,817317.3,641668.5,544579.4,705335.94,1189213.0,787200.7,1336999.0,0,0,0,0,0,0,1699667.5,1498497.8,681316.6,893814.0,1153683.4,844669.6,682074.5,699729.44,740353.56,0,
665,278.247885644081,6.7932878,,,,,,,,,,,1337434.5,1682118.8,840831.44,1067731.9,854634.6,738032.1,887039.94,1240536.9,1032869.6,916652.75,0,0,0,0,0,0,2615443.5,1731606.4,982333.2,1133978.0,1279130.6,1153559.5,910409.56,954826.1,967851.3,0,
666,494.384172066731,6.8201413,,,,,,,,,,,0,0,0,0,0,0,577691.5,0,0,417482.9,0,0,0,0,0,0,365648.66,0,276530.62,0,0,314254.25,0,241880.0,0,0,
667,518.3244789850845,6.8231897,,,,,,,,,,,0,0,0,449639.0,291554.06,419271.06,0,384912.44,275884.16,443048.78,0,0,0,0,0,0,0,367924.53,475360.6,416311.53,341097.72,413755.84,452557.47,330115.62,437513.28,0,
668,143.9590203249813,6.8986783,,,,,,,,,,,259979.66,270714.4,0,263598.16,261271.67,0,252903.45,278729.28,275597.12,264409.44,0,248491.08,247431.48,233274.88,0,262325.3,288142.75,263824.75,272885.8,261339.12,270136.4,279433.94,264838.25,262440.5,258861.16,271863.12,
669,318.24028705430635,6.815123,,,,,,,,,,,742644.5,1202602.6,668079.3,823750.8,683422.9,554630.3,717604.94,672546.1,775698.56,772421.2,0,0,0,0,0,0,591123.6,899930.44,724834.75,930222.4,696032.56,931683.1,774309.7,741487.3,786839.8,0,
670,296.2583886380201,6.8864317,,,,,,,,,,,293633.75,482307.06,0,283464.03,279748.1,0,305841.34,308832.0,264750.28,305984.38,0,0,0,0,0,0,810351.56,385513.56,356576.28,383568.03,295851.25,365443.66,311095.2,305896.88,292496.16,0,
671,415.2115131212109,6.8997107,,,,,,,,,,,0,264548.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321183.2,0,0,0,0,0,0,0,0,0,
672,316.3209250219981,6.908418,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569041.94,
673,147.0440665874102,6.9535756,,,,,,,,,,,448663.25,377750.47,407621.28,388978.38,378088.53,325241.1,371740.9,379362.7,352953.03,384724.06,349021.44,376686.44,362178.62,370035.2,387515.62,349378.62,449751.1,384836.53,349584.84,384056.56,364752.84,407666.6,337933.28,340730.97,392663.8,408175.53,
674,221.11723743063763,6.9543223,,,,,,,,,,,646712.0,569400.4,630522.44,529385.8,550825.1,497306.97,578409.7,500455.6,531529.94,597772.06,565107.6,543819.4,557099.44,515379.66,541363.75,572838.9,660505.9,565563.44,563163.56,536396.94,531502.56,595679.44,551275.1,506041.94,606931.1,615834.5,
675,278.24784160447655,6.9571757,,,,,,,,,,,319606.47,452591.62,272859.16,342850.25,346557.44,240847.62,324024.53,304866.62,305743.1,336942.75,0,0,0,0,0,0,843086.9,432059.47,291593.84,436389.72,257722.97,408159.75,276100.34,355339.94,321452.88,0,
676,429.2271931474348,6.960018,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678197.06,0,0,0,0,0,0,0,0,0,
677,437.19350296974676,6.960018,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441662.72,0,0,0,0,0,0,0,0,0,
678,451.2091563487002,6.960018,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653489.0,0,0,0,0,0,0,0,0,0,
679,474.28516177478934,6.960018,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463307.8,0,0,0,0,0,0,0,0,0,
680,334.2350928743528,6.973197,,,,,,,,,,,0,0,0,0,280625.72,0,248560.86,0,0,0,0,0,0,0,0,0,0,385619.4,0,330224.16,0,337514.84,0,0,0,0,
681,143.95901986379897,7.0203595,,,,,,,,,,,319178.2,294754.7,289196.22,298327.56,303096.9,265435.56,274574.38,286153.03,260072.28,317710.94,285460.44,300500.25,265648.12,277383.1,293861.16,267727.16,316306.8,293623.66,317861.84,283164.9,311669.53,301373.56,296186.94,289024.75,288719.84,288213.66,
682,181.15868216879795,6.9862013,,,,,,,,,,,877921.0,936526.7,878257.7,833189.44,773692.7,854462.3,847586.8,889081.7,825181.4,861984.6,766714.4,804058.75,777704.5,752475.56,868417.75,822466.8,1020689.06,829525.6,821378.0,819307.94,829025.75,859146.3,799958.06,771923.44,908562.6,897846.8,
683,320.25590943506523,6.987011,,,,,,,,,,,559514.1,1006218.06,734046.25,964275.6,605861.94,662455.0,708285.56,783363.1,730079.75,948854.56,0,0,0,0,0,0,1417119.8,1006617.94,863507.7,905771.2,722013.8,927357.8,636364.75,645208.1,853335.0,0,
684,280.2634787142594,6.9908447,,,,,,,,,,,642508.0,1126053.5,809630.9,1082443.9,698922.94,714233.7,783755.8,888167.3,824368.94,1109437.5,0,0,0,0,0,0,1981708.9,1138859.4,1041851.44,1054341.4,804926.1,1041289.3,749091.44,739842.75,967084.94,0,
685,277.2162563823534,7.0092063,,,,,,,,,,,0,0,537022.44,1231196.4,872622.2,1281308.5,661177.25,1095266.1,966180.6,1319532.9,0,0,0,0,0,0,0,726659.44,1022547.0,905011.8,909943.3,861856.6,1777364.2,1043743.94,1774971.5,0,
686,296.25838123643723,7.0164323,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404664.7,0,0,0,0,0,0,0,0,0,
687,189.1273656141837,7.053452,,,,,,,,,,,690478.5,700897.7,689796.4,746210.9,744886.06,705802.3,697195.06,699265.1,716392.6,733998.7,665136.0,641866.1,656922.44,654353.4,716945.8,667766.9,776212.06,697084.6,748256.94,732010.1,705288.44,740167.75,725296.0,696078.5,717117.44,742942.06,
688,415.2114912279688,7.0569444,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482613.2,0,0,0,0,0,0,0,0,0,
689,437.1935448719668,7.0569444,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403000.53,0,0,0,0,0,0,0,0,0,
690,299.30561698246026,7.072369,,,,,,,,,,,431921.4,458656.88,342003.53,353139.94,388798.38,361619.8,362481.88,388096.7,391311.53,395236.53,307845.34,351980.72,311609.4,337529.44,300398.38,314540.16,895214.56,430498.0,443217.3,358085.53,409432.88,427368.1,387238.72,364594.84,390492.28,327639.75,
691,200.2009591715484,7.0997105,,,,,,,,,,,1115023.4,1415783.4,865670.56,973019.1,1012432.94,906116.94,986942.2,1058237.0,1005156.0,950484.0,315951.2,324073.28,345980.62,355191.72,373048.62,378204.47,2376567.0,1272807.5,1014503.94,1237878.8,840804.5,1105904.6,1081328.8,957376.56,963001.06,294987.72,
692,280.26350955389336,7.170742,,,,,,,,,,,6632495.5,607651.94,5790158.0,543130.3,349512.56,4779616.0,4573080.0,424710.8,426140.47,431567.6,529847.6,677780.9,651543.9,634678.3,713651.75,856115.8,1218783.8,544380.6,471765.12,498426.1,385892.94,485984.75,5110288.0,425551.3,465874.88,0,
693,320.2559116676746,7.1923537,,,,,,,,,,,333567.9,527431.4,3855552.2,432624.06,3737843.5,3122511.5,3180837.5,4119343.8,373580.97,3621913.5,409108.2,479075.0,482593.16,496054.1,487063.94,678574.8,984541.25,436857.47,3683403.2,429838.5,3786319.5,4531330.0,3378206.0,3893522.5,368528.78,0,
694,143.95902420958345,7.2251935,,,,,,,,,,,374732.88,433675.22,416242.7,388667.38,363112.03,353364.78,346647.12,447655.38,399615.22,403224.4,297366.7,325085.78,308838.84,335942.6,350027.38,343719.9,403161.4,370889.66,382612.62,370633.72,358708.8,387229.75,389261.38,389801.0,413060.66,329670.34,
695,502.28011851878847,7.1803436,,,,,,,,,,,290254.88,548896.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877960.25,0,0,0,0,0,0,0,0,0,
696,474.2488216684075,7.1858125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769603.56,0,0,0,0,0,0,0,0,0,
697,318.2403242530221,7.1889343,,,,,,,,,,,615629.9,981223.44,614649.56,723620.4,656090.44,620935.9,615065.25,746364.56,753740.56,728924.56,0,0,0,0,0,0,1488904.1,942156.0,765609.0,971092.4,638155.7,842324.94,762861.6,577166.75,813494.44,0,
698,296.25838153730416,7.189236,,,,,,,,,,,787292.44,1200659.4,670138.25,866689.56,795818.2,782361.44,721885.25,900477.9,893588.4,904041.56,0,0,0,0,0,0,1852944.1,1152673.0,888111.1,1154823.0,789148.7,997553.2,941572.6,727690.6,984542.56,0,
699,343.33182556324374,7.220781,,,,,,,,,,,1364666.9,2460795.5,1288092.6,1396088.5,1286263.2,993509.5,973851.3,1304499.2,1472806.6,1220859.6,0,0,0,0,0,0,3483480.0,1681692.6,1279648.2,1703240.5,1266539.8,1601516.8,1104262.0,1190447.0,1522462.2,0,
700,280.26352912093216,7.235138,,,,,,,,,,,6426243.0,1.1280275E7,5540845.0,6524133.0,5531721.0,4556827.0,4913608.5,6450824.5,7084109.5,5753299.5,525499.6,632079.3,656000.3,619766.56,690253.6,831785.75,1.8068926E7,8210498.5,5795880.5,8166540.5,5585729.0,7406677.0,5328400.5,5440686.0,6980161.0,0,
701,263.2370032533083,7.2396183,,,,,,,,,,,742622.2,1208472.0,576699.44,723213.06,584765.4,543826.8,604272.5,673766.56,727222.75,584324.6,0,0,0,0,0,0,1914973.8,859562.8,583256.1,852020.44,636242.8,801619.56,557738.2,588238.44,745918.56,0,
702,336.2297969673902,7.2492814,,,,,,,,,,,622413.06,827369.25,607307.2,599022.8,521778.94,503169.12,463881.12,623732.25,677978.4,565417.7,0,0,0,0,0,0,995255.3,736832.1,522548.47,643874.94,605425.4,658706.7,512321.22,504236.25,594767.06,0,
703,320.25593433938417,7.2476954,,,,,,,,,,,4518666.0,7073633.5,3757551.0,4881973.0,3918538.8,3367960.8,3715111.8,4833634.0,5199782.5,4361001.0,379237.1,479075.0,521812.2,502218.9,511465.8,635767.5,1.0904361E7,6000197.0,4052003.8,5171714.5,4157620.2,5566997.0,4011886.5,4011789.2,4686983.5,0,
704,330.3365421596161,7.2710133,,,,,,,,,,,3038210.5,3711969.5,3214805.2,3141964.2,3250543.8,2861163.0,3930265.0,3275500.8,3326084.8,3488012.5,2913655.0,3722052.0,2856097.2,3337852.8,3366242.2,2960829.5,3250102.8,3177912.0,2801617.2,3280647.0,3713503.2,4165511.2,2837974.5,2805285.5,3967550.5,2999987.8,
705,293.21101604522886,7.2943993,,,,,,,,,,,0,0,0,0,0,0,0,371433.2,365883.8,469723.44,0,0,0,0,0,0,0,0,0,255163.11,0,0,0,0,313198.22,0,
706,191.08555233043447,7.293639,,,,,,,,,,,398736.44,388023.78,425121.88,353561.22,436286.9,394977.94,377010.4,416819.9,328778.62,451918.12,404105.47,356483.34,362705.75,428584.66,388510.47,453770.16,479763.03,453819.12,386905.97,433009.72,355697.44,423920.34,419398.38,439421.3,444038.12,384914.47,
707,374.3628737198492,7.298606,,,,,,,,,,,0,303377.3,0,0,281060.56,214070.61,0,0,0,301210.22,0,320405.0,0,299304.75,226155.31,0,0,0,0,0,300638.4,319331.9,0,0,0,0,
708,286.31040734144955,7.311326,,,,,,,,,,,435793.6,449781.2,426670.56,495162.1,453943.66,454426.6,440170.22,529504.2,469604.5,536254.56,486269.66,469137.2,430514.8,420401.66,442307.25,420155.97,466462.78,417285.88,552011.25,467032.12,480528.1,493443.88,459565.12,464455.75,487898.3,507124.9,
709,161.9695773015519,7.375016,,,,,,,,,,,306602.4,290577.62,297569.94,281018.12,281010.6,270010.06,300896.5,305370.75,292771.06,284444.03,288403.88,297085.97,291416.44,284299.97,316131.62,288709.2,326648.9,323963.47,312135.72,325626.88,302482.5,277076.03,301614.97,282688.12,299511.84,301639.3,
710,318.24028552915917,7.448154,,,,,,,,,,,605259.1,1119517.9,493057.0,527282.06,492350.8,519987.75,542295.5,470117.6,541994.94,579641.44,0,0,0,0,0,0,1487935.1,735875.9,505470.28,743787.06,375334.62,626162.5,447375.16,478562.1,571290.0,0,
711,280.2635115715607,7.383356,,,,,,,,,,,247709.64,413272.47,428026.94,599883.06,774695.56,750651.75,497584.38,772726.6,651958.44,605863.0,0,0,0,0,0,0,714203.56,1006241.5,707833.3,1007060.94,872876.2,579578.2,527882.8,655819.0,550808.6,0,
712,336.25077890263105,7.3879476,,,,,,,,,,,0,304614.28,645656.5,982233.9,1388199.5,1426162.8,946883.4,1338506.8,1110324.0,983877.56,0,0,0,0,0,0,0,1783030.2,1164867.0,1741767.1,1525625.0,937154.25,978178.9,1164427.5,905510.56,0,
713,359.3267256514273,7.3885746,,,,,,,,,,,0,0,343785.38,491621.4,754704.06,686626.1,524314.06,750438.25,606892.5,564374.5,0,0,0,0,0,0,0,981220.94,653750.7,902121.8,821675.9,574223.56,512478.62,590812.25,465157.9,0,
714,296.2583849016418,7.419971,,,,,,,,,,,729146.1,1302807.0,541092.7,358220.3,397858.1,578273.44,634209.7,536538.44,392225.12,642544.3,0,0,0,0,0,0,2137209.5,528606.3,385780.22,553276.7,428922.34,699144.4,509113.6,357796.72,351931.3,0,
715,502.31652903621085,7.4076357,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048344.7,0,0,0,0,0,0,0,0,0,
716,318.2402869404549,7.440383,,,,,,,,,,,605259.1,1439413.9,576952.44,527282.06,492350.8,519987.75,542295.5,470117.6,541994.94,551272.3,0,0,0,0,0,0,1503246.2,452628.62,333331.28,470053.75,455585.6,905282.2,447375.16,300318.5,323972.06,0,
717,203.14313448695313,7.4177127,,,,,,,,,,,605622.4,653403.9,645097.06,538238.2,575184.9,551762.2,592042.1,532561.7,582713.4,536200.44,582902.4,629537.5,591796.94,615509.75,547499.0,514403.38,636449.75,634859.9,667925.4,621504.06,550018.06,604050.5,589250.7,604026.4,543150.3,625554.56,
718,226.21652879007473,7.4338903,,,,,,,,,,,3772291.5,6126866.5,3522342.0,4627632.5,3880070.5,4339951.5,4590484.0,4941270.0,4550164.5,4457948.0,292967.47,410161.06,436893.75,424893.97,456886.6,527130.25,1.0940625E7,6333676.0,4549292.5,6269864.5,4037927.2,5548890.0,5094024.5,4357214.0,5743722.5,0,
719,243.1355600670476,7.449428,,,,,,,,,,,591452.9,574578.7,562061.94,508842.5,542529.25,555612.94,591569.06,538106.5,574054.8,615365.06,518845.7,428366.06,458129.5,435584.0,546759.56,512855.66,546366.56,589058.2,541978.4,613834.1,583192.5,608665.0,489536.7,533191.8,574491.44,499013.72,
720,211.16931943837392,7.4847593,,,,,,,,,,,1842375.2,1858133.4,1588545.2,1651256.0,1808406.1,1740265.8,1646878.8,1703930.1,1804334.0,1624821.2,1785165.6,1688240.6,1627660.6,1645885.1,1872049.5,1872871.9,1875927.0,1761028.5,1646170.6,1823695.2,1889379.1,1668647.4,1756176.8,1718443.4,1712780.5,1833340.8,
721,336.2507751193493,7.483815,,,,,,,,,,,0,0,379623.66,494976.44,537207.75,553869.1,470143.94,538149.7,609455.2,590959.2,0,0,0,0,0,0,0,1000919.1,594556.56,1067869.6,843622.9,662860.44,589828.06,503276.84,973657.7,0,
722,280.2635126400528,7.48894,,,,,,,,,,,0,0,291863.62,375261.94,414794.72,413420.0,379441.62,450553.3,464029.3,461796.16,0,0,0,0,0,0,0,798842.94,474695.2,829092.4,623413.8,473223.72,452619.1,397259.75,0,0,
723,341.31619697662177,7.503408,,,,,,,,,,,369176.75,544993.94,0,282747.94,281229.84,306823.1,0,317511.97,326655.53,269315.88,0,0,0,0,0,0,825534.25,432261.97,396023.6,416813.88,290183.0,0,313360.03,250452.17,287072.5,0,
724,296.2583900539054,7.5022397,,,,,,,,,,,1017471.0,1625461.9,716178.8,872160.0,827795.9,917977.2,846495.56,923925.4,1041134.94,807598.75,0,0,0,0,0,0,2788491.5,1352150.6,1002482.44,1308419.1,896263.56,1043907.6,931482.94,823869.4,942917.4,0,
725,318.2402922674106,7.5022397,,,,,,,,,,,881101.56,1366466.0,601672.06,743305.0,703532.6,772136.25,704832.25,749924.56,872974.0,671585.06,0,0,0,0,0,0,2190938.8,1098741.4,877403.5,1035237.44,727255.5,848562.2,768626.5,698516.2,779102.75,0,
726,195.17438029643804,7.5299907,,,,,,,,,,,451759.38,517337.84,400753.75,481436.94,449732.47,427627.75,457541.4,472122.6,416769.4,492469.0,422070.72,410506.12,429659.8,410730.72,450103.94,429866.7,421692.53,469454.8,447093.72,456213.8,435064.6,460545.53,445432.8,431154.1,460730.75,450945.6,
727,298.27399535211373,7.567174,,,,,,,,,,,0,364048.1,0,0,0,0,230683.6,251679.88,0,237675.1,0,0,0,0,0,0,480752.66,287591.94,0,303208.7,231417.77,0,258800.03,0,269537.47,0,
728,402.35779658130673,7.575741,,,,,,,,,,,0,0,0,0,0,0,0,0,727512.0,270897.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
729,282.2791015030352,7.5838857,,,,,,,,,,,617173.2,958987.1,409117.25,470056.44,443116.94,422506.66,471955.2,509983.72,535366.4,509338.1,0,0,0,0,0,0,1564245.8,626216.9,514073.06,677808.5,515950.03,572030.1,471573.84,521962.03,573299.8,0,
730,161.9695763425582,7.620349,,,,,,,,,,,342468.28,332602.5,336161.4,312549.94,341264.94,332489.2,332765.47,376909.97,356897.66,346718.16,350295.25,330805.75,283301.22,315972.9,321469.06,308716.8,347500.5,339097.16,353461.78,357837.84,351384.9,348948.53,360335.0,337462.53,376770.16,363574.75,
731,195.17438138753124,7.6002445,,,,,,,,,,,1041860.3,965792.94,966791.1,960058.8,1016628.3,912439.5,1013754.0,885654.5,933299.0,1017835.44,958771.9,871474.7,958026.6,860961.9,910351.44,965125.9,1036465.7,920453.56,922687.3,899539.0,991454.44,997864.06,960771.44,896857.94,971823.2,929603.94,
732,259.1669021174896,7.6406183,,,,,,,,,,,362271.38,322948.62,289825.38,337306.4,325733.16,301437.56,334302.56,314189.97,358435.4,300537.44,329589.34,325917.97,312278.28,361923.22,361862.12,330616.2,318775.22,302337.88,352337.9,336666.28,380954.28,353889.12,375568.7,322645.3,357068.88,332618.4,
733,238.1880866102018,7.640078,,,,,,,,,,,847021.7,770161.2,774436.4,777328.56,930808.8,774818.8,769253.2,775522.9,847825.56,758369.0,816592.0,745191.1,773612.4,814193.2,897877.0,875394.94,786390.44,720597.25,837512.5,836847.4,915150.2,909884.5,814463.5,734909.44,896968.1,837287.6,
734,262.14374186704123,7.6658745,,,,,,,,,,,283148.8,307643.72,295608.4,296270.97,283943.16,304671.7,315200.16,303870.56,297545.5,325705.2,0,269320.94,281122.72,276920.1,269101.6,0,0,300606.16,320111.34,343190.75,304794.34,258984.12,302033.56,318820.03,277115.56,265612.25,
735,442.2588474211132,7.6628714,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665820.75,0,0,0,0,0,0,0,0,0,
736,195.17438383298332,7.685511,,,,,,,,,,,560789.8,580552.2,558265.4,538458.06,623987.5,586879.75,600128.1,588736.3,544543.9,554447.3,525208.06,584062.56,564307.44,566877.7,564691.4,547580.5,595545.94,564370.4,568665.2,612769.44,573832.5,544332.7,601357.25,553970.7,619683.2,606113.4,
737,322.2715712789462,7.7002845,,,,,,,,,,,0,365629.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533026.2,0,0,0,0,0,0,0,0,0,
738,282.27908531062303,7.6991262,,,,,,,,,,,500358.22,753837.8,359359.25,388835.9,390384.62,373722.5,421439.22,471451.44,469596.9,434700.1,0,0,0,0,0,0,1272243.4,515419.44,441361.7,590836.56,406343.88,475500.72,424856.53,463249.12,450696.12,0,
739,129.05475296074025,7.7212925,,,,,,,,,,,0,282212.72,297523.7,302933.5,312513.22,310164.1,317030.2,314676.62,287438.16,255723.8,0,261452.05,341977.1,268206.72,296787.53,346908.03,0,0,286388.28,291629.34,308835.3,264515.66,310154.7,248950.23,237276.97,0,
740,304.2481344995674,7.724193,,,,,,,,,,,915392.5,855570.44,932883.25,983516.94,883528.9,888768.4,908690.7,811740.94,807645.1,813653.9,851636.4,846564.75,843090.7,808719.4,833673.6,818731.8,912505.44,910336.7,945780.3,880240.7,855276.94,879637.0,910024.6,806535.25,824487.5,841643.44,
741,165.07580619842236,7.770388,,,,,,,,,,,0,0,0,272781.16,0,242897.7,0,0,0,0,0,0,0,317947.06,290724.62,292933.78,0,0,0,0,0,0,0,0,0,0,
742,327.33688589796583,7.7597604,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923830.1,0,0,0,0,0,0,0,0,0,
743,496.33996514161686,7.806491,,,,,,,,,,,0,0,334149.16,509564.6,386486.2,380335.12,312119.5,435228.34,396565.9,414200.47,0,0,0,0,0,0,0,373040.1,336228.56,388354.6,0,393321.25,353012.12,269088.12,309184.4,0,
744,320.2559018189159,7.814459,,,,,,,,,,,293942.38,520030.62,0,331928.1,310664.8,279636.3,329647.3,350640.12,364865.4,335674.12,0,0,0,0,0,0,691909.25,485142.53,327940.6,452332.84,338424.66,363806.34,348420.6,332746.62,362370.12,0,
745,298.27401409138287,7.8157735,,,,,,,,,,,423858.47,789956.5,385453.94,519545.22,463008.84,419508.75,461958.28,502834.12,489574.72,504501.66,0,0,0,0,0,0,1173116.1,662902.2,508896.1,701022.0,468086.25,544614.94,495607.9,462098.22,513438.44,0,
746,343.3318414662139,7.8148117,,,,,,,,,,,0,281923.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365725.0,0,0,251149.98,0,0,0,0,0,0,
747,301.14095920641654,7.9093046,,,,,,,,,,,843887.1,618441.8,556984.75,616817.06,614266.6,613630.2,583389.75,545194.56,592477.5,588366.1,654662.44,762218.0,720378.2,712041.25,669961.56,595376.44,651658.6,600065.44,641927.5,635895.8,519279.3,608776.06,487233.78,641825.6,629219.7,657873.56,
748,309.32631446049976,7.914024,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000773.44,0,0,0,0,0,0,0,0,0,
