"canopus_formulaRank"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#all classifications"	"canopus_ionMass"	"canopus_retentionTimeInSeconds"	"canopus_retentionTimeInMinutes"	"canopus_formulaId"	"canopus_alignedFeatureId"	"canopus_compoundId"	"canopus_mappingFeatureId"	"canopus_overallFeatureQuality"	"feature_id"
3	"C54H82N10O15"	"[M - H2O + H]+"	"C54H81N10O14+"	"Amino acids and Peptides"	0.927	"Oligopeptides"	1	"Lipopeptides"	0.994	"Organic acids and derivatives"	1	"Peptidomimetics"	0.976	"Depsipeptides"	0.975	"Cyclic depsipeptides"	0.979	"Cyclic depsipeptides"	0.979	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1093.594	249	4.146	839408686700206208	839408491677648000	839408491677648000	382	NA	382
3	"C51H92N10O12"	"[M + H3N + H]+"	"C51H96N11O12+"	"Amino acids and Peptides"	0.848	"Oligopeptides"	0.999	"Lipopeptides"	0.823	"Organic acids and derivatives"	1	"Peptidomimetics"	0.916	"Depsipeptides"	0.865	"Cyclic depsipeptides"	0.843	"Cyclic depsipeptides"	0.843	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1054.718	249	4.147	839408973028569600	839408492394874112	839408492394874112	401	NA	401
6	"C28H40N6O4"	"[M + Na]+"	"C28H40N6NaO4+"	"Amino acids and Peptides"	0.967	"Oligopeptides"	0.807	"Linear peptides"	0.181	"Organic acids and derivatives"	0.997	"Carboxylic acids and derivatives"	0.995	"Amino acids, peptides, and analogues"	0.987	"Peptides"	0.741	"Peptides"	0.741	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	547.301	249	4.149	839408690412165376	839408491723785344	839408491723785344	383	NA	383
1	"C56H102N10O11"	"[M + Na]+"	"C56H102N10NaO11+"	"Amino acids and Peptides"	0.956	"Oligopeptides"	0.999	"Linear peptides"	0.691	"Organic acids and derivatives"	0.999	"Carboxylic acids and derivatives"	0.997	"Amino acids, peptides, and analogues"	0.996	"Peptides"	0.618	"Peptides"	0.618	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1113.759	249	4.149	839408698658167552	839408492357125376	839408492357125376	400	NA	400
1	"C12H26N2O8S2"	"[M + H]+"	"C12H27N2O8S2+"	"Amino acids and Peptides"	0.601	"Small peptides"	0.2	"Aminoacids"	0.201	"Organic acids and derivatives"	0.985	"Organic sulfonic acids and derivatives"	0.762	"Organosulfonic acids and derivatives"	0.759	"Alkanesulfonic acids and derivatives"	0.806	"Alkanesulfonic acids"	0.797	"Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonic acids; 1,2-aminoalcohols; Amines; Alkanolamines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	391.12	249	4.15	839408691670456704	839408491765728512	839408491761534208	384	NA	384
1	"C6H15NO5S"	"[M + Na]+"	"C6H15NNaO5S+"	"Amino acids and Peptides"	0.46	"Small peptides"	0.226	"Aminoacids"	0.402	"Organic acids and derivatives"	0.982	"Organic sulfonic acids and derivatives"	0.873	"Organosulfonic acids and derivatives"	0.872	"Alkanesulfonic acids and derivatives"	0.911	"Alkanesulfonic acids"	0.871	"Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonic acids; 1,2-aminoalcohols; Amines; Alkanolamines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	236.056	249	4.15	839408756677977728	839408491455349888	839408491455349888	376	NA	376
1	"C6H15NO5S"	"[M - H2O + H]+"	"C6H14NO4S+"	"Fatty acids"	0.097	"Spingolipids"	0.021	"Sphingoid bases"	0.262	"Organic acids and derivatives"	0.996	"Organic sulfonic acids and derivatives"	0.997	"Organosulfonic acids and derivatives"	0.997	"Alkanesulfonic acids and derivatives"	0.992	"Alkanesulfonic acids"	0.994	"Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Sulfonyls; Organosulfonic acids; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	196.064	249	4.151	839408755537127040	839408491803477248	839408491803477248	385	NA	385
2	"C70H127N13O16"	"[M + H]+"	"C70H128N13O16+"	"Amino acids and Peptides"	0.919	"Oligopeptides"	1	"Lipopeptides"	0.9	"Organic acids and derivatives"	1	"Peptidomimetics"	0.879	"Depsipeptides"	0.838	"Cyclic depsipeptides"	0.851	"Cyclic depsipeptides"	0.851	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1406.958	250	4.161	839408708577696896	839408492432622848	839408492432622848	402	NA	402
1	"C7H16N3O3PS"	"[M - H2O + H]+"	"C7H15N3O2PS+"	"Amino acids and Peptides"	0.336	"Small peptides"	0.321	"Aminoacids"	0.161	"Organic nitrogen compounds"	0.975	"Organonitrogen compounds"	0.859	NA	NA	NA	NA	"Organonitrogen compounds"	0.859	"Organic compounds; Organosulfur compounds; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	236.06	252	4.197	839408719902318336	839408492248073472	839408492248073472	397	NA	397
3	"C9H8F2O2S"	"[M + H3N + H]+"	"C9H12F2NO2S+"	"Fatty acids"	0.103	"Monoterpenoids"	0.022	"Halogenated fatty acids"	0.022	"Benzenoids"	0.986	"Benzene and substituted derivatives"	0.951	"Benzenesulfonyl compounds"	0.704	NA	NA	"Benzenesulfonyl compounds"	0.704	"Organic compounds; Organosulfur compounds; Organohalogen compounds; Sulfones; Sulfonyls; Organofluorides; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic oxygen compounds; Chemical entities"	236.055	253	4.214	839408710259612928	839408492034163968	839408492034163968	391	NA	391
3	"C9H8F2O2S"	"[M + H3N + H]+"	"C9H12F2NO2S+"	"Fatty acids"	0.425	"Fatty acyls"	0.091	"Halogenated fatty acids"	0.054	"Benzenoids"	0.861	"Benzene and substituted derivatives"	0.769	NA	NA	NA	NA	"Benzene and substituted derivatives"	0.769	"Organic compounds; Organosulfur compounds; Organohalogen compounds; Alkyl fluorides; Organofluorides; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	236.055	254	4.238	839408690970007936	839408492743001344	839408492738807040	411	NA	411
1	"C6H15NO5S"	"[M + Na]+"	"C6H15NNaO5S+"	"Amino acids and Peptides"	0.439	"Small peptides"	0.21	"Aminoacids"	0.388	"Organic acids and derivatives"	0.983	"Organic sulfonic acids and derivatives"	0.905	"Organosulfonic acids and derivatives"	0.905	"Alkanesulfonic acids and derivatives"	0.941	"Alkanesulfonic acids"	0.912	"Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonic acids; 1,2-aminoalcohols; Amines; Alkanolamines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	236.057	254	4.241	839408693373344128	839408492839470336	839408492839470336	414	NA	414
1	"C8H13NO5S"	"[M + H]+"	"C8H14NO5S+"	"Amino acids and Peptides"	0.802	"Small peptides"	0.306	"Aminoacids"	0.291	"Organosulfur compounds"	0.899	"Sulfonyls"	0.5	NA	NA	NA	NA	"Sulfonyls"	0.5	"Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	236.058	256	4.264	839408697081109120	839408492772361472	839408492772361472	412	NA	412
1	"C6H15NO5S"	"[M + Na]+"	"C6H15NNaO5S+"	"Amino acids and Peptides"	0.444	"Small peptides"	0.212	"Aminoacids"	0.394	"Organic acids and derivatives"	0.982	"Organic sulfonic acids and derivatives"	0.905	"Organosulfonic acids and derivatives"	0.905	"Alkanesulfonic acids and derivatives"	0.943	"Alkanesulfonic acids"	0.917	"Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonic acids; 1,2-aminoalcohols; Amines; Alkanolamines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	236.055	256	4.273	839408713111739648	839408492935939456	839408492935939456	417	NA	417
1	"C7H16N3O3PS"	"[M - H2O + H]+"	"C7H15N3O2PS+"	"Amino acids and Peptides"	0.491	"Small peptides"	0.332	"Aminoacids"	0.242	"Organic nitrogen compounds"	0.998	"Organonitrogen compounds"	0.985	NA	NA	NA	NA	"Organonitrogen compounds"	0.985	"Organic compounds; Organosulfur compounds; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	236.062	259	4.324	8.39408685379e+17	839408492969493888	839408492965299584	418	NA	418
4	"C42H71N15O13S"	"[M + H]+"	"C42H72N15O13S+"	"Amino acids and Peptides"	0.239	"Oligopeptides"	0.452	"Lipopeptides"	0.161	"Organic oxygen compounds"	0.999	"Organooxygen compounds"	0.988	"Carbohydrates and carbohydrate conjugates"	0.941	"Glycosyl compounds"	0.846	"Glycosylamines"	0.529	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Polyols; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	1026.512	264	4.398	839409478513508096	839408493003048320	839408493003048320	419	NA	419
1	"C7H16N3O3PS"	"[M - H2O + H]+"	"C7H15N3O2PS+"	"Amino acids and Peptides"	0.495	"Small peptides"	0.388	"Aminoacids"	0.265	"Organic nitrogen compounds"	0.997	"Organonitrogen compounds"	0.98	NA	NA	NA	NA	"Organonitrogen compounds"	0.98	"Organic compounds; Organosulfur compounds; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	236.062	264	4.404	839409447358217856	839408493133071744	839408493133071744	423	NA	423
1	"C6H15NO5S"	"[M + Na]+"	"C6H15NNaO5S+"	"Amino acids and Peptides"	0.939	"Small peptides"	0.873	"Aminoacids"	0.932	"Organic acids and derivatives"	0.991	"Organic sulfonic acids and derivatives"	0.773	"Organosulfonic acids and derivatives"	0.774	"Alkanesulfonic acids and derivatives"	0.885	"Alkanesulfonic acids"	0.801	"Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonic acids; Amines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	236.057	268	4.469	839409449086271104	839408493166626176	839408493166626176	424	NA	424
1	"C6H15NO5S"	"[M + Na]+"	"C6H15NNaO5S+"	"Amino acids and Peptides"	0.831	"Small peptides"	0.589	"Aminoacids"	0.801	"Organic acids and derivatives"	0.989	"Organic sulfonic acids and derivatives"	0.882	"Organosulfonic acids and derivatives"	0.883	"Alkanesulfonic acids and derivatives"	0.952	"Alkanesulfonic acids"	0.928	"Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonic acids; 1,2-aminoalcohols; Amines; Alkanolamines; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	236.056	268	4.472	839409451611242112	839408493208569216	839408493208569216	425	NA	425
4	"C22H44N4O9"	"[M - H2O + H]+"	"C22H43N4O8+"	"Carbohydrates"	0.886	"Aminosugars and aminoglycosides"	0.742	"Aminoglycosides"	0.662	"Organic oxygen compounds"	1	"Organooxygen compounds"	0.999	"Carbohydrates and carbohydrate conjugates"	0.762	"Aminosaccharides"	0.703	"Aminoglycosides"	0.519	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Organooxygen compounds; Carboxylic acid derivatives; N-acyl amines; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Amines; Aminocyclitols and derivatives; Aminosaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	491.305	268	4.474	839408762101212928	839408493099517312	839408493099517312	422	NA	422
